BenchmarkSnapshot/64_x_2_B-10        	       1	  17132042 ns/op	     39332 bytes	       196.0 calls	13874984 B/op	   69747 allocs/op
BenchmarkSnapshot/64_x_2_B-10        	       1	  18496583 ns/op	     39275 bytes	       196.0 calls	11393216 B/op	   69644 allocs/op
BenchmarkSnapshot/64_x_2_B-10        	       1	  17509167 ns/op	     39314 bytes	       196.0 calls	13838432 B/op	   69659 allocs/op
BenchmarkSnapshot/1_x_8.2_kB-10      	       1	   3636125 ns/op	      7420 bytes	         7.000 calls	 1299608 B/op	    7057 allocs/op
BenchmarkSnapshot/1_x_8.2_kB-10      	       1	   3775500 ns/op	      7421 bytes	         7.000 calls	 4618400 B/op	    7237 allocs/op
BenchmarkSnapshot/1_x_8.2_kB-10      	       1	   3405917 ns/op	      7422 bytes	         7.000 calls	 2913992 B/op	    7089 allocs/op
BenchmarkSnapshot/1_x_8.2_kB-10      	       1	   3472333 ns/op	      7421 bytes	         7.000 calls	 3762120 B/op	    7119 allocs/op
BenchmarkSnapshot/1_x_8.2_kB-10      	       1	   3819834 ns/op	      7423 bytes	         7.000 calls	 2098864 B/op	    7099 allocs/op
BenchmarkSnapshot/1_x_8.2_kB-10      	       1	   3513500 ns/op	      7422 bytes	         7.000 calls	 3762768 B/op	    7147 allocs/op
BenchmarkSnapshot/2_x_8.2_kB-10      	       1	   4057250 ns/op	     14248 bytes	        10.00 calls	 4821704 B/op	    8186 allocs/op
BenchmarkSnapshot/2_x_8.2_kB-10      	       1	   3830125 ns/op	     14248 bytes	        10.00 calls	 4008400 B/op	    8166 allocs/op
BenchmarkSnapshot/2_x_8.2_kB-10      	       1	   4242500 ns/op	     14247 bytes	        10.00 calls	 3991208 B/op	    8165 allocs/op
BenchmarkSnapshot/2_x_8.2_kB-10      	       1	   3993875 ns/op	     14245 bytes	        10.00 calls	 3988832 B/op	    8151 allocs/op
BenchmarkSnapshot/2_x_8.2_kB-10      	       1	   4189458 ns/op	     14245 bytes	        10.00 calls	 3203272 B/op	    8151 allocs/op
BenchmarkSnapshot/2_x_8.2_kB-10      	       1	   4554417 ns/op	     14244 bytes	        10.00 calls	 5697200 B/op	    8361 allocs/op
BenchmarkSnapshot/4_x_8.2_kB-10      	       1	   5614625 ns/op	     27894 bytes	        16.00 calls	 4498216 B/op	   10325 allocs/op
BenchmarkSnapshot/4_x_8.2_kB-10      	       1	   5548209 ns/op	     27896 bytes	        16.00 calls	 4491680 B/op	   10196 allocs/op
BenchmarkSnapshot/4_x_8.2_kB-10      	       1	   5451459 ns/op	     27894 bytes	        16.00 calls	 3726784 B/op	   10300 allocs/op
BenchmarkSnapshot/4_x_8.2_kB-10      	       1	   5823750 ns/op	     27896 bytes	        16.00 calls	 7814240 B/op	   10441 allocs/op
BenchmarkSnapshot/4_x_8.2_kB-10      	       1	   5226750 ns/op	     27899 bytes	        16.00 calls	 2059872 B/op	   10243 allocs/op
BenchmarkSnapshot/4_x_8.2_kB-10      	       1	   5420750 ns/op	     27898 bytes	        16.00 calls	 5302960 B/op	   10355 allocs/op
BenchmarkSnapshot/8_x_8.2_kB-10      	       1	   7946750 ns/op	     55213 bytes	        28.00 calls	 5367144 B/op	   14258 allocs/op
BenchmarkSnapshot/8_x_8.2_kB-10      	       1	   8266750 ns/op	     55206 bytes	        28.00 calls	 6187336 B/op	   14264 allocs/op
BenchmarkSnapshot/8_x_8.2_kB-10      	       1	   7822875 ns/op	     55204 bytes	        28.00 calls	 6232912 B/op	   14273 allocs/op
BenchmarkSnapshot/8_x_8.2_kB-10      	       1	   8279541 ns/op	     55205 bytes	        28.00 calls	 8702352 B/op	   14360 allocs/op
BenchmarkSnapshot/8_x_8.2_kB-10      	       1	   7965500 ns/op	     55197 bytes	        28.00 calls	 6989152 B/op	   14248 allocs/op
BenchmarkSnapshot/8_x_8.2_kB-10      	       1	   7603084 ns/op	     55206 bytes	        28.00 calls	 7062232 B/op	   14320 allocs/op
BenchmarkSnapshot/16_x_8.2_kB-10     	       1	  12852583 ns/op	    109832 bytes	        52.00 calls	 6403768 B/op	   22223 allocs/op
BenchmarkSnapshot/16_x_8.2_kB-10     	       1	  12951000 ns/op	    109820 bytes	        52.00 calls	 9715032 B/op	   22284 allocs/op
BenchmarkSnapshot/16_x_8.2_kB-10     	       1	  12490750 ns/op	    109833 bytes	        52.00 calls	 7240720 B/op	   22224 allocs/op
BenchmarkSnapshot/16_x_8.2_kB-10     	       1	  13052542 ns/op	    109839 bytes	        52.00 calls	 5506560 B/op	   22121 allocs/op
BenchmarkSnapshot/16_x_8.2_kB-10     	       1	  13181833 ns/op	    109835 bytes	        52.00 calls	 6439176 B/op	   22170 allocs/op
BenchmarkSnapshot/16_x_8.2_kB-10     	       1	  13218750 ns/op	    109832 bytes	        52.00 calls	 6443048 B/op	   22213 allocs/op
BenchmarkSnapshot/32_x_8.2_kB-10     	       1	  22201042 ns/op	    219120 bytes	       100.0 calls	10784768 B/op	   38113 allocs/op
BenchmarkSnapshot/32_x_8.2_kB-10     	       1	  22677208 ns/op	    219136 bytes	       100.0 calls	14028392 B/op	   38106 allocs/op
BenchmarkSnapshot/32_x_8.2_kB-10     	       1	  22979042 ns/op	    219123 bytes	       100.0 calls	 9877872 B/op	   37985 allocs/op
